[2026-05-13T08:43:39.533Z] P:8 | Offset:7635 | Data:{"id":7,"item":"Product 7","price":95191,"region":
[2026-05-13T08:43:39.559Z] P:7 | Offset:7668 | Data:{"id":4243,"item":"Product 4243","price":67101,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7669 | Data:{"id":4246,"item":"Product 4246","price":84328,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7670 | Data:{"id":4269,"item":"Product 4269","price":65317,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7671 | Data:{"id":4278,"item":"Product 4278","price":88764,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7672 | Data:{"id":4283,"item":"Product 4283","price":96772,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7673 | Data:{"id":4293,"item":"Product 4293","price":38423,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7674 | Data:{"id":4298,"item":"Product 4298","price":93448,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7675 | Data:{"id":4299,"item":"Product 4299","price":51333,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7676 | Data:{"id":4308,"item":"Product 4308","price":1843,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7677 | Data:{"id":4309,"item":"Product 4309","price":28922,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7678 | Data:{"id":4316,"item":"Product 4316","price":87030,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7679 | Data:{"id":4327,"item":"Product 4327","price":56752,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7680 | Data:{"id":4334,"item":"Product 4334","price":56041,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7681 | Data:{"id":4345,"item":"Product 4345","price":72101,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7682 | Data:{"id":4364,"item":"Product 4364","price":96877,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7683 | Data:{"id":4384,"item":"Product 4384","price":59159,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7684 | Data:{"id":4412,"item":"Product 4412","price":61706,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7685 | Data:{"id":4415,"item":"Product 4415","price":70953,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7686 | Data:{"id":4427,"item":"Product 4427","price":94251,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7687 | Data:{"id":4428,"item":"Product 4428","price":74,"regio
[2026-05-13T08:43:39.559Z] P:7 | Offset:7688 | Data:{"id":4434,"item":"Product 4434","price":58668,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7689 | Data:{"id":4440,"item":"Product 4440","price":5099,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7690 | Data:{"id":4441,"item":"Product 4441","price":79385,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7691 | Data:{"id":4446,"item":"Product 4446","price":98381,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7692 | Data:{"id":4448,"item":"Product 4448","price":56016,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7693 | Data:{"id":4464,"item":"Product 4464","price":25222,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7694 | Data:{"id":4491,"item":"Product 4491","price":8938,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7695 | Data:{"id":4493,"item":"Product 4493","price":9927,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7696 | Data:{"id":4517,"item":"Product 4517","price":80303,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7697 | Data:{"id":4518,"item":"Product 4518","price":61601,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7698 | Data:{"id":4521,"item":"Product 4521","price":95210,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7699 | Data:{"id":4537,"item":"Product 4537","price":8029,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7700 | Data:{"id":4545,"item":"Product 4545","price":64124,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7701 | Data:{"id":4546,"item":"Product 4546","price":92185,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7702 | Data:{"id":4551,"item":"Product 4551","price":43658,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7703 | Data:{"id":4563,"item":"Product 4563","price":45726,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7704 | Data:{"id":4571,"item":"Product 4571","price":64376,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7705 | Data:{"id":4583,"item":"Product 4583","price":16120,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7706 | Data:{"id":4595,"item":"Product 4595","price":44795,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7707 | Data:{"id":4600,"item":"Product 4600","price":73159,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7708 | Data:{"id":4601,"item":"Product 4601","price":30464,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7709 | Data:{"id":4635,"item":"Product 4635","price":1707,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7710 | Data:{"id":4650,"item":"Product 4650","price":88235,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7711 | Data:{"id":4655,"item":"Product 4655","price":67868,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7712 | Data:{"id":4658,"item":"Product 4658","price":36867,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7713 | Data:{"id":4691,"item":"Product 4691","price":21791,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7714 | Data:{"id":4692,"item":"Product 4692","price":50879,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7715 | Data:{"id":4699,"item":"Product 4699","price":85371,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7716 | Data:{"id":4712,"item":"Product 4712","price":93380,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7717 | Data:{"id":4716,"item":"Product 4716","price":36406,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7718 | Data:{"id":4722,"item":"Product 4722","price":18486,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7719 | Data:{"id":4728,"item":"Product 4728","price":92949,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7720 | Data:{"id":4763,"item":"Product 4763","price":99303,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7721 | Data:{"id":4781,"item":"Product 4781","price":17674,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7722 | Data:{"id":4791,"item":"Product 4791","price":48157,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7723 | Data:{"id":4809,"item":"Product 4809","price":33144,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7724 | Data:{"id":4851,"item":"Product 4851","price":88491,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7725 | Data:{"id":4863,"item":"Product 4863","price":31031,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7726 | Data:{"id":4864,"item":"Product 4864","price":90944,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7727 | Data:{"id":4873,"item":"Product 4873","price":49159,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7728 | Data:{"id":4878,"item":"Product 4878","price":16001,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7729 | Data:{"id":4898,"item":"Product 4898","price":73189,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7730 | Data:{"id":4906,"item":"Product 4906","price":82104,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7731 | Data:{"id":4910,"item":"Product 4910","price":63703,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7732 | Data:{"id":4916,"item":"Product 4916","price":11234,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7733 | Data:{"id":4918,"item":"Product 4918","price":80285,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7734 | Data:{"id":4923,"item":"Product 4923","price":13575,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7735 | Data:{"id":4943,"item":"Product 4943","price":96619,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7736 | Data:{"id":4944,"item":"Product 4944","price":17495,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7737 | Data:{"id":4957,"item":"Product 4957","price":7207,"reg
[2026-05-13T08:43:39.559Z] P:7 | Offset:7738 | Data:{"id":4964,"item":"Product 4964","price":71838,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7739 | Data:{"id":4965,"item":"Product 4965","price":32560,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7740 | Data:{"id":4969,"item":"Product 4969","price":10884,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7741 | Data:{"id":4974,"item":"Product 4974","price":68864,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7742 | Data:{"id":4977,"item":"Product 4977","price":24339,"re
[2026-05-13T08:43:39.559Z] P:7 | Offset:7743 | Data:{"id":4980,"item":"Product 4980","price":28434,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:7935 | Data:{"id":31,"item":"Product 31","price":97375,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7936 | Data:{"id":37,"item":"Product 37","price":70530,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7937 | Data:{"id":44,"item":"Product 44","price":86892,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7938 | Data:{"id":45,"item":"Product 45","price":75399,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7939 | Data:{"id":62,"item":"Product 62","price":95602,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7940 | Data:{"id":66,"item":"Product 66","price":9086,"region"
[2026-05-13T08:43:39.561Z] P:2 | Offset:7941 | Data:{"id":69,"item":"Product 69","price":25616,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7942 | Data:{"id":73,"item":"Product 73","price":54500,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7943 | Data:{"id":80,"item":"Product 80","price":53355,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7944 | Data:{"id":92,"item":"Product 92","price":29559,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7945 | Data:{"id":99,"item":"Product 99","price":53627,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:7946 | Data:{"id":105,"item":"Product 105","price":23960,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7947 | Data:{"id":114,"item":"Product 114","price":71359,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7948 | Data:{"id":116,"item":"Product 116","price":2376,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7949 | Data:{"id":118,"item":"Product 118","price":23785,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7950 | Data:{"id":133,"item":"Product 133","price":54294,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7951 | Data:{"id":140,"item":"Product 140","price":52124,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7952 | Data:{"id":147,"item":"Product 147","price":83428,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7953 | Data:{"id":163,"item":"Product 163","price":86522,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7954 | Data:{"id":168,"item":"Product 168","price":88825,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7955 | Data:{"id":177,"item":"Product 177","price":78706,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7956 | Data:{"id":211,"item":"Product 211","price":37110,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7957 | Data:{"id":214,"item":"Product 214","price":63314,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7958 | Data:{"id":224,"item":"Product 224","price":90133,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7959 | Data:{"id":249,"item":"Product 249","price":75540,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7960 | Data:{"id":251,"item":"Product 251","price":6957,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7961 | Data:{"id":254,"item":"Product 254","price":19564,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7962 | Data:{"id":264,"item":"Product 264","price":45501,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7963 | Data:{"id":273,"item":"Product 273","price":43079,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7964 | Data:{"id":277,"item":"Product 277","price":9975,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7965 | Data:{"id":286,"item":"Product 286","price":4876,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7966 | Data:{"id":306,"item":"Product 306","price":68860,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7967 | Data:{"id":307,"item":"Product 307","price":57747,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7968 | Data:{"id":309,"item":"Product 309","price":8602,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7969 | Data:{"id":313,"item":"Product 313","price":11407,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7970 | Data:{"id":315,"item":"Product 315","price":12314,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7971 | Data:{"id":320,"item":"Product 320","price":91884,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7972 | Data:{"id":330,"item":"Product 330","price":83406,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7973 | Data:{"id":334,"item":"Product 334","price":24706,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7974 | Data:{"id":337,"item":"Product 337","price":17671,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7975 | Data:{"id":340,"item":"Product 340","price":66427,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7976 | Data:{"id":352,"item":"Product 352","price":27860,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7977 | Data:{"id":353,"item":"Product 353","price":9209,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7978 | Data:{"id":365,"item":"Product 365","price":57281,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7979 | Data:{"id":366,"item":"Product 366","price":99118,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7980 | Data:{"id":368,"item":"Product 368","price":61296,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7981 | Data:{"id":383,"item":"Product 383","price":91752,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7982 | Data:{"id":392,"item":"Product 392","price":72082,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7983 | Data:{"id":406,"item":"Product 406","price":26025,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7984 | Data:{"id":428,"item":"Product 428","price":76839,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7985 | Data:{"id":429,"item":"Product 429","price":65832,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7986 | Data:{"id":431,"item":"Product 431","price":75141,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7987 | Data:{"id":439,"item":"Product 439","price":15941,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7988 | Data:{"id":446,"item":"Product 446","price":95673,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7989 | Data:{"id":452,"item":"Product 452","price":16595,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7990 | Data:{"id":463,"item":"Product 463","price":66040,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7991 | Data:{"id":469,"item":"Product 469","price":4384,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7992 | Data:{"id":476,"item":"Product 476","price":8764,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:7993 | Data:{"id":478,"item":"Product 478","price":41064,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7994 | Data:{"id":480,"item":"Product 480","price":10206,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7995 | Data:{"id":492,"item":"Product 492","price":25448,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7996 | Data:{"id":495,"item":"Product 495","price":59728,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7997 | Data:{"id":496,"item":"Product 496","price":66048,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7998 | Data:{"id":509,"item":"Product 509","price":93559,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:7999 | Data:{"id":512,"item":"Product 512","price":97014,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8000 | Data:{"id":513,"item":"Product 513","price":611,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:8001 | Data:{"id":537,"item":"Product 537","price":69118,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8002 | Data:{"id":542,"item":"Product 542","price":15993,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8003 | Data:{"id":549,"item":"Product 549","price":53151,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8004 | Data:{"id":561,"item":"Product 561","price":16495,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8005 | Data:{"id":562,"item":"Product 562","price":77206,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8006 | Data:{"id":563,"item":"Product 563","price":18944,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8007 | Data:{"id":576,"item":"Product 576","price":52335,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8008 | Data:{"id":580,"item":"Product 580","price":37055,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8009 | Data:{"id":586,"item":"Product 586","price":81164,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8010 | Data:{"id":587,"item":"Product 587","price":65015,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8011 | Data:{"id":602,"item":"Product 602","price":76967,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8012 | Data:{"id":611,"item":"Product 611","price":63732,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8013 | Data:{"id":612,"item":"Product 612","price":22606,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8014 | Data:{"id":624,"item":"Product 624","price":16152,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8015 | Data:{"id":627,"item":"Product 627","price":97015,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8016 | Data:{"id":629,"item":"Product 629","price":40846,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8017 | Data:{"id":634,"item":"Product 634","price":88663,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8018 | Data:{"id":652,"item":"Product 652","price":16010,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8019 | Data:{"id":653,"item":"Product 653","price":58199,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8020 | Data:{"id":657,"item":"Product 657","price":91319,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8021 | Data:{"id":666,"item":"Product 666","price":34978,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8022 | Data:{"id":675,"item":"Product 675","price":12243,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8023 | Data:{"id":688,"item":"Product 688","price":333,"region
[2026-05-13T08:43:39.561Z] P:2 | Offset:8024 | Data:{"id":690,"item":"Product 690","price":35554,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8025 | Data:{"id":692,"item":"Product 692","price":27880,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8026 | Data:{"id":706,"item":"Product 706","price":85495,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8027 | Data:{"id":709,"item":"Product 709","price":36407,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8028 | Data:{"id":718,"item":"Product 718","price":46909,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8029 | Data:{"id":722,"item":"Product 722","price":4043,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8030 | Data:{"id":759,"item":"Product 759","price":49105,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8031 | Data:{"id":773,"item":"Product 773","price":32496,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8032 | Data:{"id":784,"item":"Product 784","price":62768,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8033 | Data:{"id":785,"item":"Product 785","price":89138,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8034 | Data:{"id":799,"item":"Product 799","price":79268,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8035 | Data:{"id":802,"item":"Product 802","price":92780,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8036 | Data:{"id":803,"item":"Product 803","price":75014,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8037 | Data:{"id":812,"item":"Product 812","price":9021,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8038 | Data:{"id":818,"item":"Product 818","price":68619,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8039 | Data:{"id":822,"item":"Product 822","price":6829,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8040 | Data:{"id":825,"item":"Product 825","price":89723,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8041 | Data:{"id":831,"item":"Product 831","price":69895,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8042 | Data:{"id":848,"item":"Product 848","price":96133,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8043 | Data:{"id":863,"item":"Product 863","price":35640,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8044 | Data:{"id":892,"item":"Product 892","price":46821,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8045 | Data:{"id":917,"item":"Product 917","price":88205,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8046 | Data:{"id":921,"item":"Product 921","price":86009,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8047 | Data:{"id":927,"item":"Product 927","price":5460,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8048 | Data:{"id":935,"item":"Product 935","price":49308,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8049 | Data:{"id":938,"item":"Product 938","price":42504,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8050 | Data:{"id":956,"item":"Product 956","price":8667,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8051 | Data:{"id":965,"item":"Product 965","price":4765,"regio
[2026-05-13T08:43:39.561Z] P:2 | Offset:8052 | Data:{"id":989,"item":"Product 989","price":60550,"regi
[2026-05-13T08:43:39.561Z] P:2 | Offset:8053 | Data:{"id":1007,"item":"Product 1007","price":96666,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8054 | Data:{"id":1026,"item":"Product 1026","price":6064,"reg
[2026-05-13T08:43:39.561Z] P:2 | Offset:8055 | Data:{"id":1031,"item":"Product 1031","price":84818,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8056 | Data:{"id":1033,"item":"Product 1033","price":94243,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8057 | Data:{"id":1048,"item":"Product 1048","price":70252,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8058 | Data:{"id":1051,"item":"Product 1051","price":71286,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8059 | Data:{"id":1067,"item":"Product 1067","price":67230,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8060 | Data:{"id":1068,"item":"Product 1068","price":23301,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8061 | Data:{"id":1077,"item":"Product 1077","price":86404,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8062 | Data:{"id":1087,"item":"Product 1087","price":31905,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8063 | Data:{"id":1092,"item":"Product 1092","price":6089,"reg
[2026-05-13T08:43:39.561Z] P:2 | Offset:8064 | Data:{"id":1100,"item":"Product 1100","price":53209,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8065 | Data:{"id":1111,"item":"Product 1111","price":20117,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8066 | Data:{"id":1115,"item":"Product 1115","price":37417,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8067 | Data:{"id":1127,"item":"Product 1127","price":94585,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8068 | Data:{"id":1135,"item":"Product 1135","price":87341,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8069 | Data:{"id":1141,"item":"Product 1141","price":82564,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8070 | Data:{"id":1142,"item":"Product 1142","price":36467,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8071 | Data:{"id":1153,"item":"Product 1153","price":35599,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8072 | Data:{"id":1177,"item":"Product 1177","price":96525,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8073 | Data:{"id":1181,"item":"Product 1181","price":52979,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8074 | Data:{"id":1183,"item":"Product 1183","price":10484,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8075 | Data:{"id":1184,"item":"Product 1184","price":40966,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8076 | Data:{"id":1191,"item":"Product 1191","price":15792,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8077 | Data:{"id":1193,"item":"Product 1193","price":56567,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8078 | Data:{"id":1194,"item":"Product 1194","price":55388,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8079 | Data:{"id":1202,"item":"Product 1202","price":1436,"reg
[2026-05-13T08:43:39.561Z] P:2 | Offset:8080 | Data:{"id":1204,"item":"Product 1204","price":77297,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8081 | Data:{"id":1219,"item":"Product 1219","price":77097,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8082 | Data:{"id":1227,"item":"Product 1227","price":6028,"reg
[2026-05-13T08:43:39.561Z] P:2 | Offset:8083 | Data:{"id":1242,"item":"Product 1242","price":13301,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8084 | Data:{"id":1284,"item":"Product 1284","price":83804,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8085 | Data:{"id":1293,"item":"Product 1293","price":20610,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8086 | Data:{"id":1301,"item":"Product 1301","price":37236,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8087 | Data:{"id":1307,"item":"Product 1307","price":65539,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8088 | Data:{"id":1321,"item":"Product 1321","price":22969,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8089 | Data:{"id":1342,"item":"Product 1342","price":61656,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8090 | Data:{"id":1360,"item":"Product 1360","price":37332,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8091 | Data:{"id":1374,"item":"Product 1374","price":55503,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8092 | Data:{"id":1375,"item":"Product 1375","price":95181,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8093 | Data:{"id":1385,"item":"Product 1385","price":83892,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8094 | Data:{"id":1392,"item":"Product 1392","price":70644,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8095 | Data:{"id":1405,"item":"Product 1405","price":86719,"re
[2026-05-13T08:43:39.561Z] P:2 | Offset:8096 | Data:{"id":1410,"item":"Product 1410","price":1454,"reg
